entity1,relation,entity2
播散性嗜酸粒细胞增多性胶原病,并发症,红斑
妊娠合并癫痫,并发症,脱水
播散性血管内凝血,并发症,肺栓塞
妊娠合并甲状旁腺功能亢进,并发症,高血压
乳溢-闭经综合征,并发症,闭经
播散性嗜酸粒细胞增多性胶原病,并发症,黄色瘤
微病毒B19感染性风湿病,并发症,葡萄糖-6-磷酸脱氢酶缺乏症
妊娠期急性肾功能衰竭,并发症,尿路感染
妊娠合并癫痫,并发症,癫痫持续状态
妊娠合并甲状旁腺功能亢进,并发症,胰腺炎
妊娠合并癫痫,并发症,昏迷
妊娠合并淋病,并发症,输卵管炎
妊娠合并急性阑尾炎,并发症,麻痹性肠梗阻
妊娠合并急性阑尾炎,并发症,脓毒症
病毒性上呼吸道感染,并发症,中耳炎
病毒性上呼吸道感染,并发症,肾小球肾炎
病毒性出血热,并发症,便血
病毒性食管炎,并发症,气管食管瘘
妊娠合并淋病,并发症,子宫内膜炎
微病毒B19感染性风湿病,并发症,地中海贫血
鼻疽假单胞菌肺炎,并发症,败血症
病毒性食管炎,并发症,食管狭窄
病毒性出血热,并发症,脑膜炎
胎粪吸入综合征,并发症,气胸
苔藓样念珠状疹,并发症,细菌感染
胎粪吸入综合征,并发症,肺炎
胎粪吸入综合征,并发症,肺动脉高压
脱水,并发症,水肿
胎粪吸入综合征,并发症,肺气肿
胎粪吸入综合征,并发症,纵隔气肿
脱水,并发症,昏迷
胎死宫内,并发症,弥漫性血管内凝血
脱屑性间质肺炎,并发症,气胸
儿童期情绪障碍,并发症,腹痛
胎死宫内,并发症,产后出血
脱屑性间质肺炎,并发症,呼吸衰竭
耳后骨膜下脓肿,并发症,骨膜炎
胎粪吸入综合征,并发症,肺不张
胎死宫内,并发症,子宫收缩乏力
恶性青光眼,并发症,白内障
儿童精神分裂症,并发症,情感障碍
特异性肾实质疾病,并发症,脱水
儿童急性良性肌炎,并发症,流行性感冒
特异性肾实质疾病,并发症,尿路梗阻
特异性肾实质疾病,并发症,败血症
曲霉病,并发症,鼓膜穿孔
曲霉病,并发症,窦性心动过速
曲霉病,并发症,支气管扩张
曲霉病,并发症,大咯血
儿童抽动障碍,并发症,强迫症
青春期功能失调性子宫出血病,并发症,多囊卵巢综合征
青春期功能失调性子宫出血病,并发症,贫血
前十字韧带损伤,并发症,骨折
慢性萎缩性肢皮炎,并发症,水肿
泌尿生殖系棘球蚴病,并发症,过敏性休克
前庭大腺囊肿,并发症,脓肿
免疫缺陷性肺炎,并发症,呼吸道感染
慢性外耳道炎,并发症,耳聋
泌尿生殖系棘球蚴病,并发症,肾绞痛
泌尿生殖系棘球蚴病,并发症,腹痛
泌尿生殖系棘球蚴病,并发症,营养不良
泌尿生殖系棘球蚴病,并发症,腹膜炎
泌尿生殖系棘球蚴病,并发症,黄疸
泌尿生殖系棘球蚴病,并发症,贫血
弥漫性筋膜炎,并发症,白血病
煤炭工尘肺,并发症,慢性肺源性心脏病
煤炭工尘肺,并发症,肺结核
煤炭工尘肺,并发症,自发性气胸
煤炭工尘肺,并发症,肺气肿
老年人血管性痴呆,并发症,失语症
煤炭工尘肺,并发症,呼吸道感染
慢性闭角型青光眼,并发症,恶性青光眼
弥漫性筋膜炎,并发症,蛋白尿
慢性乳头状溃疡性脓皮病,并发症,淋巴炎
慢性闭角型青光眼,并发症,虹膜睫状体炎
煤炭工尘肺,并发症,慢性支气管炎
弥漫性筋膜炎,并发症,再生障碍性贫血
老年人甲状腺功能低下,并发症,贫血
老年人甲状腺功能低下,并发症,冠心病
老年人甲状腺功能低下,并发症,全身黏液性水肿
卵泡发育不良,并发症,多囊卵巢综合征
弥漫性筋膜炎,并发症,血小板减少性紫癜
卵泡发育不良,并发症,卵巢早衰
弥漫性筋膜炎,并发症,滑膜炎
老年人食管癌,并发症,气管、支气管狭窄
老年人甲状腺功能低下,并发症,昏迷
麦收皮炎,并发症,恶心和呕吐
卵巢肌肉来源肿瘤,并发症,腹水
链球菌感染,并发症,高血压脑病
脓毒症,并发症,弥漫性血管内凝血
脓毒症,并发症,代谢性酸中毒
尿黑酸尿与褐黄病,并发症,血管炎
尿黑酸尿与褐黄病,并发症,骨关节炎
尿路梗阻,并发症,尿路感染
脓毒症,并发症,应激性溃疡
脓疱病,并发症,肾小球肾炎
颞下颌关节病,并发症,耳鸣
内湿,并发症,风湿性疾病
颞下颌关节病,并发症,营养不良
膈上食管憩室,并发症,食管裂孔疝
牛痘样水疱病,并发症,脱发
牛痘样水疱病,并发症,结膜炎
颞下颌关节病,并发症,睡眠呼吸暂停综合征
膈上食管憩室,并发症,贲门失弛缓症
脑外伤后综合征,并发症,昏迷
膈上食管憩室,并发症,弥漫性食管痉挛
脑外伤后综合征,并发症,谵妄
广州管圆线虫病,并发症,脑积水
广州管圆线虫病,并发症,瘫痪
脑血栓形成,并发症,褥疮
老年人病态窦房结综合征,并发症,猝死
高胰岛素血症,并发症,高血压
过劳肥,并发症,高血脂
高胰岛素血症,并发症,高血脂
老年人病态窦房结综合征,并发症,窦性停搏
卵巢肌肉来源肿瘤,并发症,子宫肌瘤
高胰岛素血症,并发症,冠心病
过劳肥,并发症,II型糖尿病
老年人多发性骨髓瘤,并发症,高钙血症
卵巢肌肉来源肿瘤,并发症,横纹肌肉瘤
根尖周病,并发症,海绵窦血栓
卵巢肌肉来源肿瘤,并发症,平滑肌肉瘤
老年人多发性骨髓瘤,并发症,贫血
根尖周病,并发症,颌骨骨髓炎
成人痒疹,并发症,疱疹
根尖周病,并发症,脓肿
过强反射性鼻炎,并发症,鼻炎
尘螨过敏性哮喘,并发症,气胸
尘螨过敏性哮喘,并发症,纵隔气肿
高尿酸血症肾病,并发症,高血压
迟发性外伤性脑内血肿,并发症,营养不良
高尿酸血症肾病,并发症,糖尿病
肠道气囊肿症,并发症,肠扭转
垂痈,并发症,口腔炎
肠道气囊肿症,并发症,肠梗阻
迟发性运动障碍,并发症,吞咽困难
高尿酸血症肾病,并发症,动脉硬化
小儿甲状腺功能亢进症,并发症,闭经
小儿甲状腺功能亢进症,并发症,心房颤动
虫积,并发症,蛔虫性肠梗阻
虫积,并发症,腹胀
小儿甲状腺功能亢进症,并发症,吞咽困难
小儿急性胃炎,并发症,脱水
下肢动脉硬化闭塞症,并发症,动脉栓塞
小儿急性胃炎,并发症,贫血
疮疡,并发症,疔疮
小儿胃肠炎,并发症,腹泻
疮疡,并发症,流痰
小儿胃肠炎,并发症,痢疾
肺不发育或发育不全,并发症,支气管扩张
肺不发育或发育不全,并发症,慢性支气管炎
膝关节脱位,并发症,坐骨神经损伤
小儿红白血病,并发症,败血症
小儿红白血病,并发症,鹅口疮
风痹,并发症,肿胀
血瘀体质,并发症,心血虚
睑缘炎,并发症,结膜炎
腰椎椎管狭窄症,并发症,腰椎间盘突出
肺癌转移,并发症,恶心和呕吐
腰椎滑脱,并发症,肺不张
腰椎滑脱,并发症,尿路感染
疣状胃炎,并发症,胃溃疡
疣状胃炎,并发症,胃溃疡出血
小儿红白血病,并发症,真菌性肠炎
右束支传导阻滞,并发症,左束支传导阻滞
乙状结肠癌,并发症,贫血
幼年型类风湿性关节炎,并发症,青光眼
幼年型类风湿性关节炎,并发症,白内障
坐板疮,并发症,毛囊炎
幼年型类风湿性关节炎,并发症,虹膜睫状体炎
幼年型类风湿性关节炎,并发症,强直性脊柱炎
幼年型类风湿性关节炎,并发症,干燥综合征
紫癜性扁平苔藓,并发症,紫癜
中度脂肪肝,并发症,肝硬化
椎动脉型颈椎病,并发症,神经衰弱
中度脂肪肝,并发症,肝肾综合征
圆形糠疹,并发症,单纯糠疹
中度脂肪肝,并发症,肝损伤
幼年型类风湿性关节炎,并发症,贫血
幼年型类风湿性关节炎,并发症,心包炎
幼年型类风湿性关节炎,并发症,腹膜炎
幼年型类风湿性关节炎,并发症,弥散性血管内凝血
增殖性红斑,并发症,包皮炎
肿胀,并发症,关节疼痛
寰椎骨折脱位,并发症,瘫痪
获得性免疫缺陷综合征的心血管损害,并发症,猝死
获得性免疫缺陷综合征的心血管损害,并发症,动脉瘤
甲型病毒性肝炎,并发症,心包炎
甲状腺功能亢进伴发的精神障碍,并发症,失眠
急性淋病,并发症,前列腺炎
急性女阴溃疡,并发症,糖尿病
甲型病毒性肝炎,并发症,胆囊炎
急性单纯性咽炎,并发症,喉炎
皮肤蝇蛆病,并发症,脓毒症
急性单纯性咽炎,并发症,鼻窦炎
脾脏转移性肿瘤,并发症,脾破裂
急性阴道炎,并发症,宫颈炎
急性阴道炎,并发症,附件炎
脾脏转移性肿瘤,并发症,溶血性贫血
急性淋病,并发症,淋菌性尿道炎
急性阴道炎,并发症,盆腔炎
脊椎炎,并发症,脊柱裂和有关畸形
皮痹,并发症,无汗症
化脓性腮腺炎,并发症,男性不育症
盆腔充血综合征,并发症,非细菌性前列腺炎
急性阴道炎,并发症,不孕不育
皮脂腺增生,并发症,乳头状汗腺腺瘤
汗孔周围炎及多发性汗腺脓肿,并发症,败血症
脾脏转移性肿瘤,并发症,脾功能亢进
喉纤维瘤,并发症,喉阻塞
皮肤黏膜淋巴结综合征,并发症,麻痹性肠梗阻
皮肤黏膜淋巴结综合征,并发症,贫血
葡萄球菌性食物中毒,并发症,肌肉痉挛
葡萄球菌性食物中毒,并发症,脱水
膀胱结核,并发症,尿道狭窄
食积胃病,并发症,口臭
虱病,并发症,毛囊炎
皮肤卟啉病,并发症,贫血
食积胃病,并发症,腹胀
皮肤卟啉病,并发症,胆囊结石
生殖道感染,并发症,急性女阴溃疡
堪萨斯分枝杆菌感染,并发症,皮下脂肪肉芽肿
皮肤黏膜淋巴结综合征,并发症,腹泻
口腔粘膜病,并发症,真菌中毒症
皮肤黏膜淋巴结综合征,并发症,恶心和呕吐
口周皮炎,并发症,口周湿疹
皮肤黏膜淋巴结综合征,并发症,黄疸
排卵障碍,并发症,多毛症
排卵障碍,并发症,肥胖症
皮肤黏膜淋巴结综合征,并发症,腹痛
排卵障碍,并发症,闭经
排卵障碍,并发症,乳腺癌
排卵障碍,并发症,子宫内膜癌
排卵障碍,并发症,月经失调性不孕症
偏沮,并发症,中风
艾滋病神经系统损害,并发症,多系统器官功能衰竭
Asperger综合征,并发症,言语和语言发育障碍
眶周色素沉着,并发症,眼病
寇热,并发症,心内膜炎
寇热,并发症,慢性肺炎
苦夏,并发症,肠炎
口腔黏膜白斑,并发症,口腔溃疡
倒经,并发症,便血
口形红细胞增多症,并发症,脾大
多发性骨骺发育异常,并发症,骨关节炎
空洞型肺结核,并发症,脓胸
癫痫持续状态,并发症,脑疝
空洞型肺结核,并发症,气胸
外阴神经纤维瘤,并发症,神经纤维瘤
胆总管囊肿,并发症,胰腺炎
外阴乳头状瘤,并发症,阴道炎
维生素A过多病,并发症,骨折
外阴佩吉特病,并发症,乳腺癌
外阴佩吉特病,并发症,膀胱癌
板层状鱼鳞病,并发症,截瘫
无睾症,并发症,男性不育症
变性性近视的眼底损害,并发症,青光眼
变性性近视的眼底损害,并发症,白内障
变性性近视的眼底损害,并发症,视网膜脱离
倒经,并发症,子宫内膜异位症
巴顿骨折,并发症,肿胀
外阴佩吉特病,并发症,胆囊癌
扁桃体结石,并发症,慢性扁桃体炎
外阴佩吉特病,并发症,基底细胞癌
鼻部囊肿,并发症,脑脊液漏
包涵体肌炎,并发症,褥疮
鼻鼽,并发症,慢性鼻炎
并指畸形,并发症,先天性并指多指畸形
无睾症,并发症,无精症
鼻肿瘤,并发症,鼻咽癌
外阴佩吉特病,并发症,前庭大腺癌
输血后肝炎,并发症,肝癌
桡骨小头半脱位,并发症,肌肉萎缩
妊娠期合并急性胆囊炎,并发症,胆汁性腹膜炎
日光性雀斑样痣,并发症,色素斑
妊娠合并再生障碍性贫血,并发症,败血症
乳腺湿疹样癌,并发症,膀胱癌
妊娠合并生殖道沙眼衣原体感染,并发症,胎膜早破
特发性腹膜后纤维化,并发症,克罗恩病
痛风性心肌病,并发症,动脉粥样硬化
糖尿病性肾病,并发症,视网膜病变
妊娠合并生殖道沙眼衣原体感染,并发症,自然流产
乳腺湿疹样癌,并发症,基底细胞癌
痛风性心肌病,并发症,冠心病
痰厥,并发症,脑缺血性疾病
退变性骶髂关节炎,并发症,骶髂关节结核
妊娠合并再生障碍性贫血,并发症,妊高征
糖原贮积病Ⅰ型,并发症,低血糖
耳结核,并发症,喉结核
妊娠期合并急性胆囊炎,并发症,胆石性肠梗阻
恶性黑色素瘤,并发症,青光眼
团癣,并发症,花斑癣
腭咽闭合不全,并发症,听力障碍
曲霉菌病,并发症,支气管扩张
耳外伤,并发症,耳聋
曲霉菌病,并发症,大咯血
恶性黑色素瘤,并发症,视网膜脱离
丘脑下部损伤,并发症,脑挫裂伤
二尖瓣和主动脉瓣的疾患,并发症,肺动脉高压
儿童期精神障碍及精神发育迟缓,并发症,儿童精神分裂症
耳聋,并发症,心理障碍
团癣,并发症,体癣
丘脑下部损伤,并发症,脑干损伤
气瘤,并发症,水肿
团癣,并发症,股癣
团癣,并发症,头癣
全面性发作,并发症,癫痫
团癣,并发症,红癣
全身化脓性感染,并发症,脑膜炎
团癣,并发症,脱发
气瘤,并发症,色素斑
全身化脓性感染,并发症,脓胸
鹅口疮,并发症,脱水
全身化脓性感染,并发症,肺炎
全身化脓性感染,并发症,化脓性关节炎
特发性面神经瘫痪,并发症,面肌抽搐
臀肌挛缩症,并发症,三叉神经痛
全身化脓性感染,并发症,心内膜炎
特发性心室颤动,并发症,阿-斯综合征
钱币状掌跖角化病,并发症,弥漫性掌跖角化病
慢性皮肤粘膜念珠菌病,并发症,肝炎
慢性中耳炎,并发症,耳聋
老年人骨关节炎,并发症,骨关节炎
淋菌性尿道炎,并发症,附睾炎
泌尿生殖系滴虫病,并发症,尿道狭窄
慢性舌扁桃体炎,并发症,慢性扁桃体炎
淋菌性尿道炎,并发症,子宫内膜炎
淋菌性尿道炎,并发症,前列腺炎
老年人骨关节炎,并发症,骨质增生
拇囊炎,并发症,滑囊炎
拇囊炎,并发症,慢性创伤性滑囊炎
老年人骨关节炎,并发症,骨膜炎
尿毒症性心包炎,并发症,慢性缩窄性心包炎
老年病,并发症,老年性癫痫
囊痈,并发症,便秘
内伤发热,并发症,阳虚发热
老年病,并发症,老年人低血压
老年病,并发症,老年痴呆
脑外伤所致精神障碍,并发症,痴呆综合征
泌尿生殖系滴虫病,并发症,胎盘早剥
老年病,并发症,老年肺炎
慢性中耳炎,并发症,脑脓肿
慢性中耳炎,并发症,脑膜炎
卵巢颗粒细胞瘤,并发症,腹痛
老年病,并发症,老年人神经症
慢性中耳炎,并发症,硬脑膜外脓肿
丘疹坏死性结核疹,并发症,肺结核
慢性中耳炎,并发症,迷路炎
慢性中耳炎,并发症,面瘫
泌尿生殖系支原体感染,并发症,早产
泌尿生殖系支原体感染,并发症,胎膜早破
泌尿生殖系支原体感染,并发症,子宫内膜炎
房室结折返性心动过速,并发症,低血压
过敏性结膜炎,并发症,水肿
尿精,并发症,男性不育症
脑脓肿,并发症,脑积水
垂体腺瘤,并发症,尿崩症
脊髓梗死,并发症,尿路感染
脑囊肿,并发症,癫痫
垂体腺瘤,并发症,鼻中隔穿孔
过敏性皮肤病,并发症,过敏性休克
垂体腺瘤,并发症,脑蛛网膜下腔出血
脑囊肿,并发症,脑积水
过劳死,并发症,失眠抑郁
关节退行性变,并发症,关节疼痛
蚕蚀性角膜溃疡,并发症,虹膜睫状体炎
宫颈腺癌,并发症,直肠癌
出血性休克和脑病综合征,并发症,代谢性酸中毒
茶毛虫皮炎,并发症,皮炎
传导性耳聋,并发症,脑膜炎
创伤性骨化性肌炎,并发症,肘关节强直
宫颈腺癌,并发症,乳腺癌
创伤性鼻中隔穿孔,并发症,头痛
传导性耳聋,并发症,面瘫
脑脓肿,并发症,弥漫性血管内凝血
蚕蚀性角膜溃疡,并发症,单纯疱疹
骨化性肌炎,并发症,多发性肌炎
脊髓梗死,并发症,截瘫
脊髓梗死,并发症,褥疮
脑脓肿,并发症,化脓性关节炎
脑脓肿,并发症,脑室炎
脑脓肿,并发症,败血症
脑脓肿,并发症,肺炎
女性性早熟,并发症,卵巢囊肿
产后痉症,并发症,破伤风
脑脓肿,并发症,症状性癫痫综合征
宫颈腺癌,并发症,外阴佩吉特病
血小板减少性紫癜,并发症,贫血
小儿急性上呼吸道感染,并发症,败血症
血毒,并发症,高血脂
小儿贲门失弛缓症,并发症,肺脓肿
血稠,并发症,血栓形成
心肾不交,并发症,失眠
膝关节韧带损伤,并发症,骨折
腹膜后纤维化,并发症,高血压
腹内疝,并发症,腹膜炎
新生儿湿疹,并发症,疱疹样湿疹
腹膜后纤维化,并发症,头痛
肺泡癌,并发症,阻塞性肺气肿
腹腔室隔综合征,并发症,肾功能不全
小儿贲门失弛缓症,并发症,支气管扩张
血毒,并发症,高血压
风搔痒,并发症,神经衰弱
小儿急性上呼吸道感染,并发症,支气管炎
腹腔室隔综合征,并发症,急性肾功能不全
