entity1,relation,entity2
吟诗样语言,相关症状,小脑失调症
中心暗点或弓形暗点,相关症状,中心暗点扩大
中心暗点或弓形暗点,相关症状,中心暗点以及屈光度的改变
饮酒性面红,相关症状,组胺性面红
隐性产后出血,相关症状,异常子宫出血
隐性水肿,相关症状,小腿水肿
胸廓畸形,相关症状,胸廓塌陷畸形
胸廓畸形,相关症状,胸廓狭窄而扁
隐球菌囊膜多糖堆积,相关症状,败血症的征象
应激功能减退,相关症状,抑郁
胸口闪电疼痛,相关症状,胸痛
胸口紧绷,相关症状,全身紧束感
胸口紧绷,相关症状,胸部紧迫或束带感
胸闷,相关症状,胸闷憋气
胸闷,相关症状,胸痛
胸廓异常,相关症状,胸廓狭窄而扁
胸廓狭窄而扁,相关症状,胸廓塌陷畸形
胸闷憋气,相关症状,胸闷气短
隐球菌感染,相关症状,真菌感染
饮水呛咳,相关症状,食管梗阻
中心性钙化,相关症状,单纯骨折
中心暗点扩大,相关症状,中心暗点以及屈光度的改变
胸膜肥厚,相关症状,胸膜粘连
胸膜肥厚,相关症状,胸膜转移
中指半月甲呈粉红色,相关症状,食指半月甲呈粉红色
中指半月甲呈粉红色,相关症状,小指半月甲呈粉红色
中心静脉压偏低,相关症状,脱水热
钟摆征,相关症状,食管腔狭窄
婴儿出牙延迟,相关症状,萌牙延迟
婴儿出牙延迟,相关症状,前囟闭合延迟
婴儿过胖,相关症状,水、钠潴留性肥胖症
婴儿步行晚,相关症状,骨龄延迟
婴儿黑头粉刺,相关症状,黑头粉刺
婴儿含吮时乳头刀割样疼痛并渗血,相关症状,乳头发炎
婴儿含吮时乳头刀割样疼痛并渗血,相关症状,乳头破碎
胸膜钙化,相关症状,胸膜增厚粘连
胸膜毛细血管通透性增加,相关症状,胸膜增厚粘连
胸膜摩擦音,相关症状,胸膜增厚粘连
婴儿脊柱侧凸,相关症状,脊柱骨质改变
婴儿脊柱侧凸,相关症状,脊柱弯曲
婴儿肋骨外翻,相关症状,维生素D缺乏
婴儿肋骨外翻,相关症状,小儿维生素D缺乏
婴儿痉挛症,相关症状,全身骨骼肌痉挛
胸膜增厚,相关症状,胸膜增厚粘连
胸膜增厚,相关症状,胸膜转移
胸膜转移,相关症状,呼吸困难
胸膜转移,相关症状,心包转移
中指指甲凹陷,相关症状,指甲凹凸不平
婴儿褐色或暗绿色的粘液便,相关症状,病毒性腹泻
婴儿褐色或暗绿色的粘液便,相关症状,腹泻为水样带黏液恶臭无脓血
中指不明原因痛,相关症状,食指和中指僵硬痛麻
胸片示肺内孤立结节,相关症状,淀粉样蛋白沉积
胸膜休克,相关症状,低血糖惊厥
胸膜休克,相关症状,虚脱
胸膜增厚粘连,相关症状,胸膜肥厚
胸膜粘连,相关症状,胸膜增厚
种植性结节,相关症状,结节
重度肥胖,相关症状,肥胖
重度精神发育迟滞,相关症状,发作时精神障碍
重度精神发育迟滞,相关症状,精神紧张
重度黄疸,相关症状,腹痛伴黄疸
重度黄疸,相关症状,生理性黄疸
重度黄疸,相关症状,新生儿母乳喂养后出现黄疸
种植播散,相关症状,肿瘤钙化
重度贫血,相关症状,贫血貌
重度痛,相关症状,腹部有局部或广泛触痛、反跳痛
重度痛,相关症状,肌痛
重度烧伤,相关症状,焦痂性烧伤
重压感、紧箍感或钳夹样头痛,相关症状,功能性头痛
重压感、紧箍感或钳夹样头痛,相关症状,头痛头晕
婴儿湿疹,相关症状,婴儿湿疹结痂
重力休克,相关症状,休克
婴儿脸色发黄,相关症状,脸色发黑
婴儿脸色发黄,相关症状,脸色发黄
婴儿热痱,相关症状,白痱
婴儿热痱,相关症状,痱疹样皮疹
婴儿热痱,相关症状,脓痱
婴儿热痱,相关症状,深痱
婴儿睡觉不踏实,相关症状,婴儿睡觉出汗
婴儿睡觉不踏实,相关症状,婴儿睡觉惊跳
胸式呼吸,相关症状,腹式反常呼吸
胸式呼吸,相关症状,呼吸不规则
婴儿睡觉出汗,相关症状,婴儿睡觉前哭闹
婴儿睡觉前哭闹,相关症状,婴儿睡觉惊跳
婴儿睡觉惊跳,相关症状,婴儿睡觉打鼾
胸痛,相关症状,不典型胸痛
胸锁乳突肌附着处压痛,相关症状,胸骨下端压痛
胸腔积液,相关症状,胸水
胸痛伴呼吸困难,相关症状,腹泻
胸痛伴呼吸困难,相关症状,吞咽困难
胸痛伴呼吸困难,相关症状,咽痛
胸水,相关症状,血性胸水
胸痛伴冷汗,相关症状,胸痛伴胸闷、心悸
胸痛伴胸闷、心悸,相关症状,胸痛伴呼吸困难
周围神经损害,相关症状,器质性神经损害
周身炎症反应,相关症状,微炎症状态
周身不适,相关症状,下肢或周身软瘫
周身不适,相关症状,周身炎症反应
周围组织灌注不良,相关症状,微循环灌注不良
婴儿睡觉摇头,相关症状,晚上睡觉出冷汗
婴儿睡觉摇头,相关症状,婴儿睡觉惊跳
轴性遗忘症,相关症状,分离性遗忘
轴性遗忘症,相关症状,顺行性遗忘
婴儿睡觉打鼾,相关症状,婴儿睡觉不踏实
周身出汗,相关症状,周身不适
婴儿说话晚,相关症状,儿童行为孤僻
周期性畏寒发热出汗热退症状,相关症状,发热伴有腹痛、腹泻、恶心、呕吐
婴儿睡眠少,相关症状,婴儿睡觉惊跳
婴儿睡眠少,相关症状,婴儿睡觉摇头
周期性嗜睡强食症,相关症状,发作性嗜睡和食欲亢进
周期性嗜睡强食症,相关症状,嗜睡
婴儿体重增长过快,相关症状,体重增加
婴儿头大,相关症状,营养障碍
婴儿吐奶,相关症状,消化不良
婴儿吐奶,相关症状,消化道狭窄
婴儿头皮结血痂,相关症状,头皮结痂
婴儿头皮结血痂,相关症状,头皮撕裂伤
婴儿臀部红,相关症状,臀部酸痛
婴儿臀部红,相关症状,臀部疼痛
婴儿头皮有黄色结痂,相关症状,头皮结痂
婴儿头皮有黄色结痂,相关症状,婴儿头皮结血痂
胸腰驼背,相关症状,脊柱弯曲
胸腺缺如,相关症状,胸腺高度萎缩
胸腰段背部或臀部的疼痛,相关症状,腰背刺痛
胸椎畸形,相关症状,胸椎侧弯
胸腰椎损伤,相关症状,腰椎退化
肘部的肿胀压痛,相关症状,肘部剧烈疼痛，压痛肿胀
胸腰椎压缩性骨折,相关症状,胸腰椎损伤
肘部外翻角增大,相关症状,肘部的肿胀压痛
肘部外翻角增大,相关症状,肘关节疼痛
胸椎疼痛,相关症状,胸壁疼痛
胸椎疼痛,相关症状,胸部隐痛
肘部扭伤,相关症状,肘部的肿胀压痛
肘关节不能屈曲,相关症状,肘部的肿胀压痛
肘关节不能屈曲,相关症状,肘关节疼痛
肘关节伸直位内翻角增大,相关症状,肘部外翻角增大
肘关节伸直位内翻角增大,相关症状,肘关节疼痛
肘痛,相关症状,肘关节疼痛
肘外侧夜间痛,相关症状,肘部的肿胀压痛
婴儿厌食,相关症状,营养障碍
婴幼儿抽风,相关症状,营养障碍
婴儿喂养困难,相关症状,营养障碍
肘关节脱位,相关症状,肘关节疼痛
肘管综合征,相关症状,肘关节疼痛
肘关节畸形,相关症状,肘外侧肿痛及功能障碍
婴儿枕秃,相关症状,营养障碍
婴幼儿外阴疼痛,相关症状,外阴损伤
婴幼儿外阴疼痛,相关症状,外阴痛
婴幼儿脐部有肿物突出,相关症状,脐突
婴幼儿脐部有肿物突出,相关症状,脐周明显红肿变硬
胸椎腰化,相关症状,胸椎侧弯
胸椎腰化,相关症状,胸椎疼痛
婴幼儿睡眠时经常翻动，反复摇头,相关症状,婴儿睡觉惊跳
婴幼儿睡眠时经常翻动，反复摇头,相关症状,婴儿睡觉摇头
雄激素过多,相关症状,雄激素依赖
樱桃红掌色,相关症状,手掌及足底发红
雄激素过少,相关症状,睾丸微小
休克,相关症状,微循环障碍
休克,相关症状,血压下降
休克性神经受累,相关症状,缺氧缺血性神经损伤
熊猫眼,相关症状,眼疲劳
休克较久后的肺部病变,相关症状,反复肺不张
雄激素依赖,相关症状,高雄激素血症
肘外侧肿痛及功能障碍,相关症状,肘关节疼痛
昼盲,相关症状,盲点
蛛网膜腔内囊肿,相关症状,囊肿
蛛网膜增厚,相关症状,蛛网膜粘连
竹节脊柱,相关症状,脊髓受压
逐渐加重的右侧腹痛，伴厌食恶心,相关症状,右腹痛
主动脉窦破裂,相关症状,主动脉钙化
主动脉窦破裂,相关症状,心脏主动脉瓣返流
主动脉弓右位,相关症状,主动脉硬化
主动脉弓右位,相关症状,主动脉钙化
鹰钩鼻,相关症状,鞍鼻
迎风流泪,相关症状,泪溢
迎风流泪,相关症状,流泪
营养性皮肤改变,相关症状,营养不良性水肿
营养性皮肤改变,相关症状,营养障碍
硬腭呈半圆形隆起,相关症状,腭异常
硬腭呈半圆形隆起,相关症状,凸腭
溴磺酞排泄延迟,相关症状,肝功能异常
营养不良性水肿,相关症状,营养障碍
胸腔出口综合征,相关症状,脓肿破入胸腔
胸腔出口综合征,相关症状,胸膜粘连
营养不良,相关症状,营养不良性水肿
营养不良,相关症状,营养性皮肤改变
主动脉和肺动脉影偏小,相关症状,心脏主动脉瓣返流
营养代谢缺乏,相关症状,营养性皮肤改变
粥样泻,相关症状,分泌性腹泻
粥样泻,相关症状,腹泻
虚脉,相关症状,弱脉
溴疹,相关症状,口有溴味及咸味
溴疹,相关症状,溴磺酞排泄延迟
虚火,相关症状,盗汗
虚火,相关症状,心火
虚汗,相关症状,出冷汗
虚汗,相关症状,上半身代偿性多汗症
虚脱,相关症状,休克
虚热口臭,相关症状,胃火口臭
虚热口臭,相关症状,食积口臭
注射针眼和手术切口出血,相关症状,皮肤出血斑
注意力不集中,相关症状,注意力缺乏多动症
嗅觉倒错,相关症状,嗅觉过敏
嗅觉倒错,相关症状,嗅觉丧失
注意障碍,相关症状,注意力不集中
爪甲和甲床表现为纵行色素带,相关症状,拇指半月甲呈粉红色时
爪甲和甲床表现为纵行色素带,相关症状,指甲干瘪
转氨酶增高,相关症状,转氨酶异常增高
注视快速运动的物体时头部转动快于眼球运动,相关症状,交叉注视
主动脉环扩张,相关症状,主动脉钙化
主动脉环扩张,相关症状,主动脉弓迂曲
爪状趾,相关症状,巨指(趾)
爪状趾,相关症状,匙状指（趾）
硬脊膜膨出,相关症状,背脊痛
硬脊膜膨出,相关症状,脊髓受压
硬肿症,相关症状,乳腺内无痛单发的硬肿块
硬下疳,相关症状,小儿疳积
拥抱反射减弱或消失,相关症状,拥抱反射消失
永久性秃发,相关症状,全秃
用口探索物体,相关症状,口腔幻触
用药过程中出现胃部症状,相关症状,胃部隐痛
用药过程中出现胃部症状,相关症状,胃酸过多
嗅觉过敏,相关症状,嗅觉丧失
嗅觉障碍,相关症状,嗅觉倒错
嗅觉障碍,相关症状,嗅觉过敏
嗅觉障碍,相关症状,嗅觉丧失
选择性缄默症,相关症状,木僵
悬雍垂松弛细长,相关症状,咽部异物感
悬垂型心脏,相关症状,心脏畸形
旋转性眩晕,相关症状,发作性眩晕
眩晕,相关症状,不偏向一侧，无旋转的眩晕
眩晕,相关症状,以头昏为主的眩晕
撞击征,相关症状,肩周酸痛不适
撞击征,相关症状,肩部劳损
椎间盘脱出,相关症状,腰椎膨出
椎动脉迂曲痉挛,相关症状,颈椎肥大
椎节分裂,相关症状,椎管大小变化
椎管大小变化,相关症状,腰椎肥大
椎管大小变化,相关症状,腰椎膨出
椎间隙变化,相关症状,腰椎膨出
硬斑,相关症状,血管硬化
椎节后缘有骨刺形成,相关症状,腰椎疼痛
椎前旁软组织肿胀或脓肿,相关症状,胸腰椎损伤
椎体结核,相关症状,腰椎膨出
幽门管溃疡,相关症状,幽门管狭窄
幽门管溃疡,相关症状,幽门狭窄
幽门管狭窄,相关症状,幽门狭窄
幽门瘢痕性狭窄,相关症状,幽门管狭窄
幽门瘢痕性狭窄,相关症状,幽门狭窄
学习障碍,相关症状,学习困难
幽门前区溃疡,相关症状,幽门狭窄
学习困难,相关症状,注意力缺乏多动症
幽门肌肥大,相关症状,幽门狭窄
转氨酶异常增高,相关症状,谷丙转氨酶偏高
幽门肿块,相关症状,幽门狭窄
血沉增快,相关症状,血沉增速
状颅皮,相关症状,颅面骨畸形
血睾酮降低,相关症状,血清睾酮浓度低下
血道播散,相关症状,癌细胞逆行播散
血骨髓或痰涂片找到疟原虫,相关症状,败血症的征象
蜕膜残留,相关症状,腹痛
蜕膜残留,相关症状,盆腔包块
蜕膜残留,相关症状,盆腔肿块
蜕膜残留,相关症状,蜕膜反应
血管壁变薄,相关症状,血管畸形
胎儿酒精影响,相关症状,斜视
胎儿酒精影响,相关症状,性发育慢
胎儿酒精影响,相关症状,骨髓的发育异常
糖激素依赖,相关症状,皮炎
糖激素依赖,相关症状,皮疹
糖激素依赖,相关症状,皮肤发红
糖激素依赖,相关症状,丘疹
胎儿窘迫,相关症状,死胎
锥虫性“下疳”,相关症状,硬下疳
锥体束病损,相关症状,腰椎退化
锥体外系损害,相关症状,椎管大小变化
卓-艾综合征,相关症状,胃部隐痛
子宫高度低于妊娠周数,相关症状,怀孕时子宫异常增大
子宫穿孔,相关症状,异常子宫出血
子宫呈横椭圆形,相关症状,异常子宫出血
子宫呈横椭圆形,相关症状,子宫压痛
子宫出血,相关症状,异常子宫出血
子宫附件肿块,相关症状,异常子宫出血
疣状增殖,相关症状,剧痒的疣状结节
有机磷中毒,相关症状,恶心与呕吐
子宫呈葫芦状,相关症状,子宫呈横椭圆形
子宫呈葫芦状,相关症状,子宫下垂
有效血容量减少,相关症状,心排血量减少
右背部痛,相关症状,肩背痛
右边脸颊长痘,相关症状,唇周边长痘
右边脸颊长痘,相关症状,额头长痘
有排卵性功血,相关症状,异常子宫出血
血管迷走性晕厥,相关症状,单纯性晕厥
血管搏动或波形的改变,相关症状,主动脉瓣上膈膜型狭窄
油腻性鳞屑,相关症状,鳞屑样痂皮
血管过敏性炎症,相关症状,红斑结节
血管内凝血,相关症状,休克
游走肾,相关症状,慢性肾损害
血管壁及周围有Ig及补体沉着,相关症状,炎性细胞浸润
血管壁及周围有Ig及补体沉着,相关症状,麻疹面容
胎儿宫内骨折,相关症状,死胎
T波低平或倒置,相关症状,心肌缺血
T波低平或倒置,相关症状,心悸
Todd瘫痪（遗留暂时性局部肢体的瘫痪或无力）,相关症状,四肢瘫痪
Todd瘫痪（遗留暂时性局部肢体的瘫痪或无力）,相关症状,下肢肌肉瘫痪
胎动过频,相关症状,胎动频繁
胎动过频,相关症状,胎动改变
胎儿不完全臀先露,相关症状,宫缩乏力
胎动改变,相关症状,胎动频繁
胎儿宫内窒息,相关症状,羊水粪染
胎儿宫内窒息,相关症状,羊水浑浊
胎儿酒精综合征,相关症状,胎儿酒精影响
胎儿酒精综合征,相关症状,胎儿宫内发育迟缓
胎儿酒精综合征,相关症状,胎儿宫内窒息
胎儿宫内发育迟缓,相关症状,胎儿生长发育迟缓
胎儿单臂先露,相关症状,胎儿不完全臀先露
胎儿单臂先露,相关症状,宫缩乏力
子宫痉挛性狭窄环,相关症状,子宫压痛
子宫颈有举痛,相关症状,子宫有局限性轻压痛
子宫内膜梗阻,相关症状,子宫内膜增生性病变
胎儿心动过缓,相关症状,胎动改变
胎儿心动过缓,相关症状,胎心不规则
胎儿水肿,相关症状,死胎
子宫破裂征象,相关症状,子宫有局限性轻压痛
