122.228.19.80 - - [22/Mar/2019:00:44:12 +0800] "GET /mahua/v/20190212/8dfcb2192a5052e5a152b9d8115201af_24f3fa0cbc00474fab1610181191b09c_0.m3u8 HTTP/1.1" 404 1121 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
210.32.25.14 - - [22/Mar/2019:14:17:09 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:11 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:12 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:13 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:14 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:15 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
120.199.34.100 - - [22/Mar/2019:14:17:22 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:22 +0800] "GET /static/users/js/layui.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:22 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:22 +0800] "GET /static/users/css/admin.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:22 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:22 +0800] "GET /static/images/background.jpg HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:23 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:23 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:24 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/users/css/admin.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/users/js/layui.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/images/background.jpg HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:25 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:28 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:17:36 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:17:37 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:17:38 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/users/js/layui.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/images/background.jpg HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/users/css/admin.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:40 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/users/js/layui.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/users/css/admin.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/images/background.jpg HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:42 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/images/background.jpg HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/users/js/layui.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/users/css/admin.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:17:43 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
210.32.25.14 - - [22/Mar/2019:14:17:51 +0800] "GET / HTTP/1.1" 200 12678 "-" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:52 +0800] "GET /views/console/ HTTP/1.1" 200 13310 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:54 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:55 +0800] "GET /favicon.ico HTTP/1.1" 404 1121 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:56 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:17:58 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:01 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:02 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:02 +0800] "GET /doctor/login1/ HTTP/1.1" 200 3449 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:05 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:06 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:07 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:08 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:09 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:10 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:11 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
210.32.25.14 - - [22/Mar/2019:14:18:12 +0800] "GET /doctor/login1/ HTTP/1.1" 200 129 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.5.2"
120.199.34.100 - - [22/Mar/2019:14:18:47 +0800] "GET / HTTP/1.1" 200 12678 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:18:48 +0800] "GET /views/console/ HTTP/1.1" 200 13138 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:18:50 +0800] "GET /doctor/login1/ HTTP/1.1" 200 4313 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:18:50 +0800] "GET /doctor/login1/code.jpg HTTP/1.1" 404 7090 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
120.199.34.100 - - [22/Mar/2019:14:33:22 +0800] "GET /doctor/login1/ HTTP/1.1" 200 4338 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:22 +0800] "GET /static/users/js/layui.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:22 +0800] "GET /static/users/css/admin.css HTTP/1.1" 200 1905 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:22 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:22 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:23 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:23 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:51 +0800] "GET /doctor/login1/ HTTP/1.1" 200 4338 "http://119.29.225.142/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
120.199.34.100 - - [22/Mar/2019:14:33:51 +0800] "GET /static/users/css/layui.css HTTP/1.1" 304 0 "http://119.29.225.142/doctor/login1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
