115.46.116.60 - - [26/Mar/2019:00:22:57 +0800] "GET / HTTP/1.1" 200 12678 "-" "Mozilla/4.0 (compatible; Win32; WinHttp.WinHttpRequest.5)"
124.160.57.70 - - [26/Mar/2019:23:33:03 +0800] "GET /static/layuiadmin/layui/lay/modules/mobile.js?v=20171011 HTTP/1.1" 200 33822 "http://119.29.225.142/static/layuiadmin/layui/css/modules/layim/html/mobile.html" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:09 +0800] "GET /accounts/login HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:09 +0800] "GET /accounts/login/ HTTP/1.1" 200 5358 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:09 +0800] "GET /static/users/css/layui.css HTTP/1.1" 200 78313 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:09 +0800] "GET /static/users/css/admin.css HTTP/1.1" 200 1905 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:09 +0800] "GET /static/users/js/layui.js HTTP/1.1" 200 9722 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:10 +0800] "GET /static/users/js/lay/modules/layer.js HTTP/1.1" 200 32221 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:10 +0800] "GET /static/users/font/iconfont.woff?v=230 HTTP/1.1" 200 26328 "http://119.29.225.142/static/users/css/layui.css" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:10 +0800] "GET /static/users/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 18685 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:12 +0800] "GET /static/users/js/lay/modules/jquery.js HTTP/1.1" 200 147362 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:13 +0800] "GET /static/images/background.jpg HTTP/1.1" 200 276020 "http://119.29.225.142/static/users/css/admin.css" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:14 +0800] "GET /accounts/login/code.jpg HTTP/1.1" 404 1121 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:15 +0800] "GET /favicon.ico HTTP/1.1" 404 1121 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:38 +0800] "POST /accounts/login/ HTTP/1.1" 302 0 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:38 +0800] "GET / HTTP/1.1" 200 12948 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:38 +0800] "GET /static/images/kangkang.png HTTP/1.1" 200 94622 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:42 +0800] "GET /admin_views/general HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:42 +0800] "GET /admin_views/general/ HTTP/1.1" 200 4638 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:43 +0800] "GET /static/layuiadmin/modules/general.js HTTP/1.1" 200 5369 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:43 +0800] "GET /static/layuiadmin/lib/extend/echarts.js HTTP/1.1" 206 1 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:57 +0800] "GET /admin_views/doctorList HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:57 +0800] "GET /admin_views/doctorList/ HTTP/1.1" 200 5876 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:57 +0800] "GET /static/layuiadmin/modules/doctoradmin.js HTTP/1.1" 200 5344 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:57 +0800] "GET /static/layuiadmin/layui/lay/modules/table.js HTTP/1.1" 200 30963 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:58 +0800] "GET /static/layuiadmin/layui/lay/modules/laypage.js HTTP/1.1" 200 4472 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:58 +0800] "GET /static/layuiadmin/layui/lay/modules/form.js HTTP/1.1" 200 9259 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:58 +0800] "GET /admin_views/doctorList/getDoctorInfo?page=1&limit=10 HTTP/1.1" 301 0 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:59 +0800] "GET /admin_views/doctorList/getDoctorInfo/?page=1&limit=10 HTTP/1.1" 200 471 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:59 +0800] "GET /admin_views/doctorList/%7B%7B%20d.paper%20%7D%7D HTTP/1.1" 404 1121 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:59 +0800] "GET /admin_views/doctorList/%7B%7B%20d.doctorheader%20%7D%7D HTTP/1.1" 404 1121 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:33:59 +0800] "GET /static/images/paper/20190325071051_30.jpg HTTP/1.1" 200 66738 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:00 +0800] "GET /static/images/doctorheader/20190325071048_94.jpg HTTP/1.1" 200 66738 "http://119.29.225.142/admin_views/doctorList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:09 +0800] "GET /static/layuiadmin/lib/extend/echarts.js HTTP/1.1" 206 2866140 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:11 +0800] "GET /admin_views/userList HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:11 +0800] "GET /admin_views/userList/ HTTP/1.1" 200 8176 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:11 +0800] "GET /static/layuiadmin/lib/extend/echartsTheme.js HTTP/1.1" 200 4330 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:11 +0800] "GET /static/layuiadmin/modules/useradmin.js HTTP/1.1" 200 3400 "http://119.29.225.142/admin_views/userList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:12 +0800] "GET /admin_views/userList/getUserInfo?page=1&limit=10 HTTP/1.1" 301 0 "http://119.29.225.142/admin_views/userList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:12 +0800] "GET /admin_views/userList/getUserInfo/?page=1&limit=10 HTTP/1.1" 200 401 "http://119.29.225.142/admin_views/userList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:12 +0800] "GET /static/images/20190126181307_83.jpg HTTP/1.1" 200 55627 "http://119.29.225.142/admin_views/userList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:12 +0800] "GET /static/images/default.gif HTTP/1.1" 200 2162 "http://119.29.225.142/admin_views/userList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:13 +0800] "GET /admin_views/userList/%7B%7B%20d.avatar%20%7D%7D HTTP/1.1" 404 1121 "http://119.29.225.142/admin_views/userList/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:13 +0800] "GET /admin_views/general/getCpuAndMemory HTTP/1.1" 301 0 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:13 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 29 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:14 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:15 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:16 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:17 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:18 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:19 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:19 +0800] "GET /accounts/logout HTTP/1.1" 301 0 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:19 +0800] "GET /accounts/logout/ HTTP/1.1" 302 0 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:20 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 29 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:20 +0800] "GET /accounts/login/ HTTP/1.1" 200 5358 "http://119.29.225.142/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:20 +0800] "GET /favicon.ico HTTP/1.1" 404 1121 "http://119.29.225.142/accounts/login/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:24 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 30 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:24 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:24 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:25 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 30 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:25 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 29 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:26 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 30 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:27 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 29 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:28 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:29 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
124.160.57.70 - - [26/Mar/2019:23:34:30 +0800] "GET /admin_views/general/getCpuAndMemory/ HTTP/1.1" 200 28 "http://119.29.225.142/admin_views/general/" "Mozilla/5.0 (Linux; U; Android 9; zh-cn; MIX 2S Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.128 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.6.1"
